,Unnamed: 0,Unnamed: 0.1,URL,address,signal,lat,lng
41,41,41,https://www.tripadvisor.com/Attraction_Review-g60745-d15610765-Reviews-Hidden_Jewel_of_the_South_End-Boston_Massachusetts.html,"81 Pembroke St, Boston, MA 02118-1207",finish,42.3419008,-71.07600769999999
42,42,42,https://www.tripadvisor.com/Attraction_Review-g60745-d1193030-Reviews-Pawsh_Dog_Boutique-Boston_Massachusetts.html,"31 Gloucester St steps from Newbury Street, Boston, MA 02115-2512",finish,42.3495096,-71.0841164
43,43,43,https://www.tripadvisor.com/Attraction_Review-g60745-d10256959-Reviews-Serena_s_New_Age_Psychic_Shop-Boston_Massachusetts.html,"678 Tremont St, Boston, MA 02118-3173",finish,42.3411137,-71.07650679999999
44,44,44,https://www.tripadvisor.com/Attraction_Review-g60745-d15029165-Reviews-Boston_Gift_Shop-Boston_Massachusetts.html,"17 North Sq Adjoining Paul Revere’s House, Boston, MA 02113-2405",finish,42.363772,-71.053643
45,45,45,https://www.tripadvisor.com/Attraction_Review-g60745-d606096-Reviews-Paper_Source-Boston_Massachusetts.html,"338 Boylston St, Boston, MA 02116-3805",finish,42.3516385,-71.0710498
46,46,46,https://www.tripadvisor.com/Attraction_Review-g60745-d548124-Reviews-Robert_Klein_Gallery-Boston_Massachusetts.html,"38 Newbury St 4th Floor, Boston, MA 02116-3210",finish,42.3520142,-71.07287470000001
47,47,47,https://www.tripadvisor.com/Attraction_Review-g60745-d13200077-Reviews-Hudson-Boston_Massachusetts.html,"12 Union Park St, Boston, MA 02118-2130",finish,42.3418194,-71.0700059
48,48,48,https://www.tripadvisor.com/Attraction_Review-g60745-d548112-Reviews-Upstairs_Downstairs_Antiques-Boston_Massachusetts.html,"93 Charles St, Boston, MA 02114-4608",finish,42.3587113,-71.07053669999999
49,49,49,https://www.tripadvisor.com/Attraction_Review-g60745-d10097814-Reviews-Ibex-Boston_Massachusetts.html,"303 Newbury St, Boston, MA 02115-2809",finish,42.3489659,-71.085497
50,50,50,https://www.tripadvisor.com/Attraction_Review-g60745-d12432052-Reviews-McCormick_Gallery-Boston_Massachusetts.html,"320 Newbury St Boston Architectural College, Boston, MA 02115-2703",finish,42.3479568,-71.0859315
51,51,51,https://www.tripadvisor.com/Attraction_Review-g60745-d548119-Reviews-Shreve_Crump_Low-Boston_Massachusetts.html,"330 Boylston St, Boston, MA 02116-3805",finish,42.351621,-71.070814
52,52,52,https://www.tripadvisor.com/Attraction_Review-g60745-d967138-Reviews-Galleries_at_Thayer-Boston_Massachusetts.html,"Thayer Street, Boston, MA",finish,42.34229200000001,-71.0640743
53,53,53,https://www.tripadvisor.com/Attraction_Review-g60745-d4356285-Reviews-Russian_Dolls-Boston_Massachusetts.html,"800 Boylston str, Prudential Center (between Yankee Candle & Pandora), Boston, MA 02199",finish,42.3470567,-71.08174269999999
54,54,54,https://www.tripadvisor.com/Attraction_Review-g60745-d7594890-Reviews-In_jean_ius-Boston_Massachusetts.html,"441 Hanover St, Boston, MA 02113-1403",finish,42.3661227,-71.05254459999999
55,55,55,https://www.tripadvisor.com/Attraction_Review-g60745-d548167-Reviews-Oliviers_Co-Boston_Massachusetts.html,"161 Newbury St, Boston, MA 02116-2894",finish,42.350879,-71.078722
56,56,56,https://www.tripadvisor.com/Attraction_Review-g60745-d663045-Reviews-Crump_McCole_Seaport_Art_Gallery-Boston_Massachusetts.html,"200 Seaport Blvd - at the Seaport World Trade Center, Boston, MA 02210-2031",finish,42.3514014,-71.0404161
57,57,57,https://www.tripadvisor.com/Attraction_Review-g60745-d20324116-Reviews-Converse-Boston_Massachusetts.html,"1 Lovejoy Wharf, Boston, MA 02114-2114",finish,42.3666057,-71.05990249999999
