,Unnamed: 0,Unnamed: 0.1,URL,address,signal,lat,lng
125,125,135,https://www.tripadvisor.com/Hotel_Review-g60745-d21186838-Reviews-ARTlab_Living_Downtown_Crossing-Boston_Massachusetts.html,"8 Winter St, Boston, MA 02108-4705",finish,42.3555339,-71.0608092
126,126,136,https://www.tripadvisor.com/Hotel_Review-g60745-d15685450-Reviews-Bluebird_Suites_At_Garrison_Square-Boston_Massachusetts.html,"30 Garrison St, Boston, MA 02116-5741",finish,42.3456536,-71.07872619999999
127,127,137,https://www.tripadvisor.com/Hotel_Review-g60745-d15631744-Reviews-Bluebird_On_Canal_Street-Boston_Massachusetts.html,"345 Harrison Ave, Boston, MA 02118-3054",finish,42.3452369,-71.0639399
128,128,138,https://www.tripadvisor.com/Hotel_Review-g60745-d15631668-Reviews-Bluebird_Suites_on_L_Street-Boston_Massachusetts.html,"728 E Broadway, Boston, MA 02127-1504",finish,42.33592300000001,-71.03622899999999
129,129,139,https://www.tripadvisor.com/Hotel_Review-g60745-d20373961-Reviews-Bella_Casa-Boston_Massachusetts.html,None,again,0.0,0.0
130,130,140,https://www.tripadvisor.com/Hotel_Review-g60745-d21182055-Reviews-Harmony_Medical_Suites_ChinaTown-Boston_Massachusetts.html,"8 Harrison Ave, Boston, MA 02111-2083",finish,42.3522424,-71.06083319999999
131,131,141,https://www.tripadvisor.com/Hotel_Review-g60745-d21393311-Reviews-Temple_Place_Suites_2_3-Boston_Massachusetts.html,None,again,0.0,0.0
132,132,142,https://www.tripadvisor.com/Hotel_Review-g60745-d220216-Reviews-Beacon_Hill_Hotel_and_Bistro-Boston_Massachusetts.html,"25 Charles St, Boston, MA 02114-4603",finish,42.3569413,-71.069678
133,133,144,https://www.tripadvisor.com/Hotel_Review-g60745-d1206836-Reviews-Abigayle_s_Bed_and_Breakfast-Boston_Massachusetts.html,"72 Bay State Rd, Boston, MA 02215",finish,42.3498731,-71.09616369999999
134,134,145,https://www.tripadvisor.com/Hotel_Review-g60745-d1577042-Reviews-Montgomery_Place-Boston_Massachusetts.html,"Montgomery St at Dartmouth St, Boston, MA 02116",finish,42.343558,-71.074108
135,135,146,https://www.tripadvisor.com/Hotel_Review-g60745-d621896-Reviews-Nolan_House_B_B-Boston_Massachusetts.html,"10 G St South Boston, Boston, MA 02127-1409",finish,42.3359551,-71.04404280000001
136,136,147,https://www.tripadvisor.com/Hotel_Review-g60745-d1577043-Reviews-The_1863_House_Bed_and_Breakfast-Boston_Massachusetts.html,"W Canton St at Montgomery St, Boston, MA 02118",finish,42.3432031,-71.0753957
137,137,148,https://www.tripadvisor.com/Hotel_Review-g60745-d114149-Reviews-The_Langham_Boston-Boston_Massachusetts.html,"250 Franklin St, Boston, MA 02110-2807",finish,42.35650260000001,-71.0545664
138,138,149,https://www.tripadvisor.com/Hotel_Review-g60745-d111421-Reviews-Copley_Square_Hotel-Boston_Massachusetts.html,"47 Huntington Avenue, Boston, MA 02116-5728",finish,42.3474326,-71.07905199999999
139,139,150,https://www.tripadvisor.com/Hotel_Review-g60745-d94372-Reviews-Boston_Hotel_Buckminster-Boston_Massachusetts.html,"645 Beacon St, Boston, MA 02215-3203",finish,42.3484278,-71.09776769999999
140,140,151,https://www.tripadvisor.com/Hotel_Review-g60745-d94350-Reviews-The_Midtown_Hotel-Boston_Massachusetts.html,"220 Huntington Avenue, Boston, MA 02115-4703",finish,42.3437788,-71.08335679999999
141,141,152,https://www.tripadvisor.com/Hotel_Review-g60745-d222957-Reviews-Best_Western_Plus_Boston_Hotel-Boston_Massachusetts.html,"891 Massachusetts Ave, Boston, MA 02118-2607",finish,42.33173,-71.0713655
142,142,154,https://www.tripadvisor.com/Hotel_Review-g60745-d118441-Reviews-Clarendon_Square-Boston_Massachusetts.html,"198 W Brookline St, Boston, MA 02118-1280",finish,42.3432699,-71.076809
143,143,155,https://www.tripadvisor.com/Hotel_Review-g60745-d777353-Reviews-Aisling-Boston_Massachusetts.html,"21 E Concord St, Boston, MA 02118-1905",finish,42.3370556,-71.0741743
144,144,156,https://www.tripadvisor.com/Hotel_Review-g60745-d254295-Reviews-Encore_Bed_and_Breakfast-Boston_Massachusetts.html,"116 W Newton St, Boston, MA 02118-1203",finish,42.341583,-71.0770411
145,145,157,https://www.tripadvisor.com/Hotel_Review-g60745-d77601-Reviews-Gryphon_House-Boston_Massachusetts.html,"9 Bay State Rd, Boston, MA 02215-2115",finish,42.3501571,-71.0931853
146,146,158,https://www.tripadvisor.com/Hotel_Review-g60745-d13792675-Reviews-No_284-Boston_Massachusetts.html,"284 Commonwealth Ave At the corner of Commonwealth and Gloucester, Boston, MA 02115-2432",finish,42.3497092,-71.0845736
147,147,159,https://www.tripadvisor.com/Hotel_Review-g60745-d7295026-Reviews-Moroccan_Luxury_Suites_Boston-Boston_Massachusetts.html,"8 Salem St, Boston, MA 02129-3008",finish,42.377512,-71.06638629999999
148,148,161,https://www.tripadvisor.com/Hotel_Review-g60745-d943435-Reviews-Caj_Guest_House_Worcester_Street-Boston_Massachusetts.html,"45 Worcester St, Boston, MA 02118-3904",finish,42.3388008,-71.07694830000001
149,149,162,https://www.tripadvisor.com/Hotel_Review-g60745-d7204025-Reviews-82_Chandler_Street_Bed_Breakfast-Boston_Massachusetts.html,"Boston, MA 02116",finish,42.353068,-71.0765188
150,150,163,https://www.tripadvisor.com/Hotel_Review-g60745-d649100-Reviews-Rutland_Square_House-Boston_Massachusetts.html,"56 Rutland Sq South End, Boston, MA 02118-3106",finish,42.3423202,-71.0789678
151,151,164,https://www.tripadvisor.com/Hotel_Review-g60745-d12643193-Reviews-Buckingham_Apartments-Boston_Massachusetts.html,"240 Commonwealth Ave, Boston, MA 02116-2503",finish,42.3503132,-71.08220399999999
152,152,165,https://www.tripadvisor.com/Hotel_Review-g60745-d10408215-Reviews-Bay_Village_Inn-Boston_Massachusetts.html,"13 Fayette St, Boston, MA 02116-5518",finish,42.3492243,-71.0671059
153,153,166,https://www.tripadvisor.com/Hotel_Review-g60745-d1422190-Reviews-Florence_Frances_Guest_House-Boston_Massachusetts.html,"458 Park Dr (between Beacon St & Medfield St), Boston, MA 02215-3750",finish,42.34575840000001,-71.1049535
154,154,167,https://www.tripadvisor.com/Hotel_Review-g60745-d1628775-Reviews-Bayside_Club_Hotel-Boston_Massachusetts.html,"236 Mount Vernon St, Boston, MA 02125-3120",finish,42.32032299999999,-71.04796499999999
155,155,168,https://www.tripadvisor.com/Hotel_Review-g60745-d12440618-Reviews-STR_Boston-Boston_Massachusetts.html,"30 W. Broadway Street, Boston, MA 02116-5416",finish,42.34268369999999,-71.05653339999999
156,156,169,https://www.tripadvisor.com/Hotel_Review-g60745-d286508-Reviews-Casa_do_Zequita_Bed_Breakfast-Boston_Massachusetts.html,"1534 Commonwealth Ave Brighton, Boston, MA 02135-5029",finish,42.3450995,-71.1414399
157,157,170,https://www.tripadvisor.com/Hotel_Review-g60745-d813646-Reviews-The_Boston_Christopher-Boston_Massachusetts.html,"476 Columbus Ave, Boston, MA 02118-3104",finish,42.3429054,-71.0784803
158,158,173,https://www.tripadvisor.com/Hotel_Review-g60745-d15113557-Reviews-Elm_Hill_Manor-Boston_Massachusetts.html,"1 Maple St, Boston, MA 02121-2502",finish,42.3101232,-71.0850378
159,159,177,https://www.tripadvisor.com/Hotel_Review-g60745-d17510061-Reviews-Bay_Village_Suites-Boston_Massachusetts.html,"1-3-5 Cortes And 143 Arlington St, Boston, MA 02116",finish,42.3485831,-71.0696013
160,160,178,https://www.tripadvisor.com/Hotel_Review-g60745-d21199627-Reviews-Sonder_Hancock_Suites-Boston_Massachusetts.html,"40 Hancock St, Boston, MA 02114-4157",finish,42.3597387,-71.0642275
161,161,183,https://www.tripadvisor.com/Hotel_Review-g60745-d1415084-Reviews-Churchill_at_Boston_View-Boston_Massachusetts.html,"130 Bowdoin St, Boston, MA 02108-2721",finish,42.35864670000001,-71.0624516
162,162,186,https://www.tripadvisor.com/Hotel_Review-g60745-d15641193-Reviews-Stay_Alfred_on_Canal_Street-Boston_Massachusetts.html,"101 Canal St, Boston, MA 02114-1807",finish,42.3650387,-71.0602864
163,163,190,https://www.tripadvisor.com/Hotel_Review-g60745-d77602-Reviews-Rudy_s_Bed_and_Breakfast-Boston_Massachusetts.html,"46 Tremlett St, Boston, MA 02124-2137",finish,42.2956625,-71.0675818
164,164,191,https://www.tripadvisor.com/Hotel_Review-g60745-d14655125-Reviews-Patrick_s_Homestay-Boston_Massachusetts.html,"77 Saint Andrew Rd # 2 Unit 2, 2nd Floor, Boston, MA 02128-1223",finish,0.0,0.0
165,165,192,https://www.tripadvisor.com/Hotel_Review-g60745-d16935822-Reviews-Family_Apartments_In_Boston_By_Namastay-Boston_Massachusetts.html,"109 Strathmore Rd, Boston, MA 02135-7118",finish,42.3393141,-71.1512108
166,166,193,https://www.tripadvisor.com/Hotel_Review-g60745-d478706-Reviews-Bunker_Hill_Bed_and_Breakfast-Boston_Massachusetts.html,"80 Elm St Charlestown, Boston, MA 02129-1944",finish,42.3793549,-71.0625677
167,167,194,https://www.tripadvisor.com/Hotel_Review-g60745-d12514053-Reviews-STR_Boston-Boston_Massachusetts.html,"44 Concord Square, Boston, MA 02118-3110",finish,42.3417814,-71.0796177
168,168,195,https://www.tripadvisor.com/Hotel_Review-g60745-d1931800-Reviews-East_Boston_B_B-Boston_Massachusetts.html,"14 Crestway Rd, Boston, MA 02128-1019",finish,42.392472,-71.00569039999999
169,169,196,https://www.tripadvisor.com/Hotel_Review-g60745-d10170222-Reviews-BOS_Hostel-Boston_Massachusetts.html,"232 Friend St, Boston, MA 02114-1801",finish,42.3643369,-71.0611344
170,170,197,https://www.tripadvisor.com/Hotel_Review-g60745-d17570039-Reviews-Savin_Hill_House-Boston_Massachusetts.html,"66 Romsey St, Boston, MA 02125-2062",finish,42.31593090000001,-71.05356069999999
171,171,198,https://www.tripadvisor.com/Hotel_Review-g60745-d15692493-Reviews-Executive_Luxury_Living_Boston-Boston_Massachusetts.html,"28 Exeter St, Boston, MA 02116-2841",finish,42.3501851,-71.0794686
172,172,199,https://www.tripadvisor.com/Hotel_Review-g60745-d15640955-Reviews-Global_Luxury_Suites_at_Boston_Harbor-Boston_Massachusetts.html,"505 Congress St, Boston, MA 02210-2902",finish,42.34803369999999,-71.0411874
173,173,200,https://www.tripadvisor.com/Hotel_Review-g60745-d19007521-Reviews-Boston_Commons_Apartments_by_Barsala-Boston_Massachusetts.html,"2 Boylston St, Boston, MA 02116-4737",finish,42.3520763,-71.0631016
174,174,201,https://www.tripadvisor.com/Hotel_Review-g60745-d16877569-Reviews-Financial_District_Condos-Boston_Massachusetts.html,"Franklin St & Washington St, Boston, MA 02111",finish,40.7190006,-74.0066793
175,175,202,https://www.tripadvisor.com/Hotel_Review-g60745-d20099377-Reviews-Allston_Boston-Boston_Massachusetts.html,"35 Long Ave, Boston, MA 02134-2678",finish,42.3501736,-71.135684
176,176,203,https://www.tripadvisor.com/Hotel_Review-g60745-d17539872-Reviews-102_Chandler_By_Live_Stay_Boston-Boston_Massachusetts.html,"102 Chandler St, Boston, MA 02116-6041",finish,42.3461875,-71.0732922
177,177,204,https://www.tripadvisor.com/Hotel_Review-g60745-d15405636-Reviews-Natalie_House-Boston_Massachusetts.html,"39 Wiltshire Rd, Boston, MA 02135-3921",finish,42.3441984,-71.15536510000001
178,178,205,https://www.tripadvisor.com/Hotel_Review-g60745-d12710301-Reviews-Global_Luxury_Suites_at_Longwood-Boston_Massachusetts.html,"101 S Huntington Ave, Boston, MA 02130-4768",finish,42.3294042,-71.11152229999999
179,179,206,https://www.tripadvisor.com/Hotel_Review-g60745-d15631603-Reviews-Bluebird_Suites_at_Mission_Hill-Boston_Massachusetts.html,"35 S Huntington Ave, Boston, MA 02130-4788",finish,42.3311626,-71.1120329
180,180,207,https://www.tripadvisor.com/Hotel_Review-g60745-d10209494-Reviews-Sunny_Hill_Garden_Suites-Boston_Massachusetts.html,"74 Georgia St, Boston, MA 02121-2528",finish,42.3102024,-71.0855021
181,181,208,https://www.tripadvisor.com/Hotel_Review-g60745-d2194559-Reviews-Friend_Street_Hostel-Boston_Massachusetts.html,"234 Friend St, Boston, MA 02114-1801",finish,42.3643404,-71.0611284
182,182,209,https://www.tripadvisor.com/Hotel_Review-g60745-d2084713-Reviews-Royalton_Suites-Boston_Massachusetts.html,"254 Newbury St, Boston, MA 02116-2403",finish,42.349281,-71.0827166
183,183,210,https://www.tripadvisor.com/Hotel_Review-g60745-d21147048-Reviews-Evonify_Corporate_Theatre_District-Boston_Massachusetts.html,"64 Boylston St, Boston, MA 02116-4719",finish,42.3522468,-71.0643715
184,184,211,https://www.tripadvisor.com/Hotel_Review-g60745-d16932688-Reviews-Boston_Commons_Apartments_by_Barsala-Boston_Massachusetts.html,"Tremont and Boylston, Boston, MA 02116",finish,42.3523583,-71.06455989999999
185,185,212,https://www.tripadvisor.com/Hotel_Review-g60745-d225874-Reviews-The_Farrington_Inn-Boston_Massachusetts.html,"23 Farrington Ave, Boston, MA 02134-1704",finish,42.354276,-71.1308796
186,186,213,https://www.tripadvisor.com/Hotel_Review-g60745-d23096723-Reviews-Global_Luxury_Suites_at_Back_Bay-Boston_Massachusetts.html,"30 Garrison St, Boston, MA 02116-5741",finish,42.3456536,-71.07872619999999
187,187,214,https://www.tripadvisor.com/Hotel_Review-g60745-d21344111-Reviews-Quarters_on_DOT_by_Short_Term_Rentals_Boston-Boston_Massachusetts.html,None,again,0.0,0.0
188,188,215,https://www.tripadvisor.com/Hotel_Review-g60745-d19007523-Reviews-Theatre_District_Condos_by_Barsala-Boston_Massachusetts.html,"Washington and Temple Pl, Boston, MA 02108",finish,42.3552629,-71.0620113
189,189,216,https://www.tripadvisor.com/Hotel_Review-g60745-d15323995-Reviews-Friendly_Home-Boston_Massachusetts.html,"53 Caryll St, Boston, MA 02126-2815",finish,42.275431,-71.07774909999999
190,190,217,https://www.tripadvisor.com/Hotel_Review-g60745-d16935735-Reviews-South_End_Condos_by_Barsala-Boston_Massachusetts.html,"Harrison Ave and Harold St, Boston, MA 02118",finish,42.3422429,-71.0642158
191,191,218,https://www.tripadvisor.com/Hotel_Review-g60745-d21268435-Reviews-West_Broadway_Quarters_By_Short_Term_Rentals_Boston-Boston_Massachusetts.html,None,again,0.0,0.0
192,192,219,https://www.tripadvisor.com/Hotel_Review-g60745-d15641219-Reviews-Global_Luxury_Suites_at_Kenmore_Square-Boston_Massachusetts.html,"1330 Boylston St, Boston, MA 02215-4229",finish,42.3441432,-71.0983938
193,193,220,https://www.tripadvisor.com/Hotel_Review-g60745-d1640645-Reviews-City_Suites_First_of_Boston-Boston_Massachusetts.html,"15 Unity St, Boston, MA 02113-1357",finish,42.3662161,-71.054102
194,194,221,https://www.tripadvisor.com/Hotel_Review-g60745-d15226189-Reviews-Villa_Boston-Boston_Massachusetts.html,"422 Bowdoin St, Boston, MA 02122-1826",finish,42.3104221,-71.0628462
195,195,222,https://www.tripadvisor.com/Hotel_Review-g60745-d21266848-Reviews-Stylish_Downtown_Studio_in_the_SouthEnd_C_Ave_24-Boston_Massachusetts.html,None,again,0.0,0.0
196,196,223,https://www.tripadvisor.com/Hotel_Review-g60745-d15637104-Reviews-284_Marlborough_By_Lyon_Apartments-Boston_Massachusetts.html,"284 Marlborough St, Boston, MA 02116-1633",finish,42.3514298,-71.0834276
197,197,224,https://www.tripadvisor.com/Hotel_Review-g60745-d15661091-Reviews-Reggie_s_Place-Boston_Massachusetts.html,"90 Warrenton St Apt 8, Boston, MA 02116-5618",finish,42.3505131,-71.0662102
198,198,225,https://www.tripadvisor.com/Hotel_Review-g60745-d20051801-Reviews-Downtown_Boston_Apartments_by_Evonify_Copley_Square-Boston_Massachusetts.html,None,again,0.0,0.0
199,199,226,https://www.tripadvisor.com/Hotel_Review-g60745-d15631719-Reviews-Bluebird_At_North_End-Boston_Massachusetts.html,"Canal Street, Boston, MA 02114",finish,42.3644727,-71.060035
200,200,227,https://www.tripadvisor.com/Hotel_Review-g60745-d10411713-Reviews-Virtue_Properties-Boston_Massachusetts.html,"West Concord Street, Boston, MA 02118",finish,42.3393905,-71.0767268
201,201,228,https://www.tripadvisor.com/Hotel_Review-g60745-d23169430-Reviews-Sonder_Financial_District-Boston_Massachusetts.html,"153 Milk Street, Boston, MA 2109",finish,42.3576641,-71.0540946
202,202,229,https://www.tripadvisor.com/Hotel_Review-g60745-d15641127-Reviews-Global_Luxury_Suites_at_The_Financial_District-Boston_Massachusetts.html,"120 Kingston St, Boston, MA 02111-2157",finish,42.3522851,-71.05910879999999
203,203,231,https://www.tripadvisor.com/Hotel_Review-g60745-d23031508-Reviews-Pristine_Fenway_Suites_By_Sonder-Boston_Massachusetts.html,None,again,0.0,0.0
204,204,234,https://www.tripadvisor.com/Hotel_Review-g60745-d20378440-Reviews-Fati_Casa_Private_Rooms-Boston_Massachusetts.html,"114 Hancock St, Boston, MA 02125-4430",finish,42.312287,-71.0635427
205,205,235,https://www.tripadvisor.com/Hotel_Review-g60745-d7356316-Reviews-Churchill_At_Landmark_Square-Boston_Massachusetts.html,"Peterborough St, Boston, MA",finish,42.3434281,-71.0983885
206,206,236,https://www.tripadvisor.com/Hotel_Review-g60745-d19825368-Reviews-Clean_Comfy_Centrally_Located_Private_Room-Boston_Massachusetts.html,"12 Bremen St, Boston, MA 02128-2301",finish,42.3689279,-71.03876079999999
207,207,239,https://www.tripadvisor.com/Hotel_Review-g60745-d15647326-Reviews-The_Ledder_House_5-Boston_Massachusetts.html,"422 Bowdoin St, Boston, MA 02122-1826",finish,42.3104221,-71.0628462
208,208,240,https://www.tripadvisor.com/Hotel_Review-g60745-d15685587-Reviews-Bluebird_Suites_at_West_End-Boston_Massachusetts.html,"4 Emerson Pl, Boston, MA 02114-2275",finish,42.3642747,-71.0680228
209,209,241,https://www.tripadvisor.com/Hotel_Review-g60745-d15685463-Reviews-Bluebird_Suites_Near_South_Station-Boston_Massachusetts.html,"99 Kneeland St, Boston, MA 02111-2431",finish,42.349625,-71.06026949999999
210,210,243,https://www.tripadvisor.com/Hotel_Review-g60745-d15749811-Reviews-The_Baldwin_at_Longwood_Medical_Area-Boston_Massachusetts.html,"49 Worthington St, Fenway Kenmore, Boston, MA 02120-1678",finish,42.3348829,-71.1015237
211,211,246,https://www.tripadvisor.com/Hotel_Review-g60745-d23026156-Reviews-Playful_South_End_Suites_By_Sonder-Boston_Massachusetts.html,None,again,0.0,0.0
212,212,248,https://www.tripadvisor.com/Hotel_Review-g60745-d15810825-Reviews-Global_Luxury_Suites_South_Boston-Boston_Massachusetts.html,"728 E Broadway, Boston, MA 02127-1504",finish,42.33592300000001,-71.03622899999999
213,213,249,https://www.tripadvisor.com/Hotel_Review-g60745-d23126807-Reviews-Bright_2BR_In_Brookline_By_Sonder-Boston_Massachusetts.html,None,again,0.0,0.0
214,214,250,https://www.tripadvisor.com/Hotel_Review-g60745-d9871709-Reviews-Sub_Urban_Vacationing-Boston_Massachusetts.html,"336 Cornell St Unit 2, Boston, MA 02131-2803",finish,42.2822264,-71.1399081
215,215,251,https://www.tripadvisor.com/Hotel_Review-g60745-d19857958-Reviews-Newly_Renovated_Shared_Apartment-Boston_Massachusetts.html,"4 Richfield St Apt 3, Boston, MA 02125-2590",finish,42.3091944,-71.0724101
